SCHID,LAT,LONG,GEOCODE_STATUS
00950505,-999.0,-999.0,FAILED
00950525,-999.0,-999.0,FAILED
00950810,-999.0,-999.0,FAILED
00950815,-999.0,-999.0,FAILED
00950820,-999.0,-999.0,FAILED
00950828,-999.0,-999.0,FAILED
00950830,-999.0,-999.0,FAILED
00950840,-999.0,-999.0,FAILED
00950860,-999.0,-999.0,FAILED
00950890,-999.0,-999.0,FAILED
00950915,-999.0,-999.0,FAILED
00960005,-999.0,-999.0,FAILED
00960015,-999.0,-999.0,FAILED
00960020,-999.0,-999.0,FAILED
00960030,-999.0,-999.0,FAILED
00960305,-999.0,-999.0,FAILED
00960405,-999.0,-999.0,FAILED
00960505,-999.0,-999.0,FAILED
00960805,-999.0,-999.0,FAILED
00960820,-999.0,-999.0,FAILED
00970016,-999.0,-999.0,FAILED
00970043,-999.0,-999.0,FAILED
00970048,-999.0,-999.0,FAILED
00970060,-999.0,-999.0,FAILED
00970315,-999.0,-999.0,FAILED
00970340,-999.0,-999.0,FAILED
00970505,-999.0,-999.0,FAILED
00970510,-999.0,-999.0,FAILED
00970805,-999.0,-999.0,FAILED
00970825,-999.0,-999.0,FAILED
00970840,-999.0,-999.0,FAILED
00970845,-999.0,-999.0,FAILED
00980005,-999.0,-999.0,FAILED
00990015,-999.0,-999.0,FAILED
00990020,-999.0,-999.0,FAILED
00990050,-999.0,-999.0,FAILED
00990405,-999.0,-999.0,FAILED
00990505,-999.0,-999.0,FAILED
00990825,-999.0,-999.0,FAILED
01000001,-999.0,-999.0,FAILED
01000005,-999.0,-999.0,FAILED
01000006,-999.0,-999.0,FAILED
01000007,-999.0,-999.0,FAILED
01000015,-999.0,-999.0,FAILED
01000035,-999.0,-999.0,FAILED
01000039,-999.0,-999.0,FAILED
01000045,-999.0,-999.0,FAILED
01000050,-999.0,-999.0,FAILED
01000055,-999.0,-999.0,FAILED
01000302,-999.0,-999.0,FAILED
01000305,-999.0,-999.0,FAILED
01000310,-999.0,-999.0,FAILED
01000515,-999.0,-999.0,FAILED
01000800,-999.0,-999.0,FAILED
01000802,-999.0,-999.0,FAILED
01000810,-999.0,-999.0,FAILED
01000825,-999.0,-999.0,FAILED
01000845,-999.0,-999.0,FAILED
01000860,-999.0,-999.0,FAILED
01000868,-999.0,-999.0,FAILED
01010003,-999.0,-999.0,FAILED
01010004,-999.0,-999.0,FAILED
01010005,-999.0,-999.0,FAILED
01010014,-999.0,-999.0,FAILED
01010015,-999.0,-999.0,FAILED
01010305,-999.0,-999.0,FAILED
01010505,-999.0,-999.0,FAILED
01020805,-999.0,-999.0,FAILED
01020825,-999.0,-999.0,FAILED
01030001,-999.0,-999.0,FAILED
01030405,-999.0,-999.0,FAILED
01030505,-999.0,-999.0,FAILED
01030515,-999.0,-999.0,FAILED
01030805,-999.0,-999.0,FAILED
01050005,-999.0,-999.0,FAILED
01050010,-999.0,-999.0,FAILED
01050305,-999.0,-999.0,FAILED
01050505,-999.0,-999.0,FAILED
01060830,-999.0,-999.0,FAILED
01070010,-999.0,-999.0,FAILED
01070025,-999.0,-999.0,FAILED
01070030,-999.0,-999.0,FAILED
01070042,-999.0,-999.0,FAILED
01070050,-999.0,-999.0,FAILED
01070305,-999.0,-999.0,FAILED
01070505,-999.0,-999.0,FAILED
01070825,-999.0,-999.0,FAILED
01090005,-999.0,-999.0,FAILED
01100005,-999.0,-999.0,FAILED
01100025,-999.0,-999.0,FAILED
01100030,-999.0,-999.0,FAILED
01100200,-999.0,-999.0,FAILED
01100305,-999.0,-999.0,FAILED
01100505,-999.0,-999.0,FAILED
01100805,-999.0,-999.0,FAILED
01100830,-999.0,-999.0,FAILED
01110004,-999.0,-999.0,FAILED
01110505,-999.0,-999.0,FAILED
01110815,-999.0,-999.0,FAILED
01130803,-999.0,-999.0,FAILED
01130805,-999.0,-999.0,FAILED
01130812,-999.0,-999.0,FAILED
01130820,-999.0,-999.0,FAILED
01130850,-999.0,-999.0,FAILED
01130860,-999.0,-999.0,FAILED
01140005,-999.0,-999.0,FAILED
01140010,-999.0,-999.0,FAILED
01140025,-999.0,-999.0,FAILED
01140035,-999.0,-999.0,FAILED
01140305,-999.0,-999.0,FAILED
01140505,-999.0,-999.0,FAILED
01140805,-999.0,-999.0,FAILED
01140820,-999.0,-999.0,FAILED
01140840,-999.0,-999.0,FAILED
01140846,-999.0,-999.0,FAILED
01150802,-999.0,-999.0,FAILED
01150805,-999.0,-999.0,FAILED
01150815,-999.0,-999.0,FAILED
01150820,-999.0,-999.0,FAILED
01170015,-999.0,-999.0,FAILED
01170505,-999.0,-999.0,FAILED
01180005,-999.0,-999.0,FAILED
01190805,-999.0,-999.0,FAILED
01210005,-999.0,-999.0,FAILED
01220004,-999.0,-999.0,FAILED
01220005,-999.0,-999.0,FAILED
01220305,-999.0,-999.0,FAILED
01220505,-999.0,-999.0,FAILED
01220805,-999.0,-999.0,FAILED
01240810,-999.0,-999.0,FAILED
01250005,42.3657432,-71.1222139,GEOCODED
01250305,42.3657432,-71.1222139,GEOCODED
01250505,42.3657432,-71.1222139,GEOCODED
01250810,42.3657432,-71.1222139,GEOCODED
01260810,-999.0,-999.0,FAILED
01260820,-999.0,-999.0,FAILED
01260825,-999.0,-999.0,FAILED
01270005,-999.0,-999.0,FAILED
01270505,-999.0,-999.0,FAILED
01280001,-999.0,-999.0,FAILED
01280008,-999.0,-999.0,FAILED
01280026,-999.0,-999.0,FAILED
01280030,-999.0,-999.0,FAILED
01280033,-999.0,-999.0,FAILED
01280045,-999.0,-999.0,FAILED
01280050,-999.0,-999.0,FAILED
01280054,-999.0,-999.0,FAILED
01280067,-999.0,-999.0,FAILED
01280073,-999.0,-999.0,FAILED
01280075,-999.0,-999.0,FAILED
01280080,-999.0,-999.0,FAILED
01280085,-999.0,-999.0,FAILED
01280100,-999.0,-999.0,FAILED
01280505,-999.0,-999.0,FAILED
01280515,-999.0,-999.0,FAILED
01280805,-999.0,-999.0,FAILED
01280820,-999.0,-999.0,FAILED
01280850,-999.0,-999.0,FAILED
01310005,42.2391342,-70.8662324,GEOCODED
01310010,42.2529635,-70.901596,GEOCODED
01310019,42.21119,-70.9020203,GEOCODED
01310020,42.2018672,-70.8838562,GEOCODED
01310410,42.2417669,-70.8897676,GEOCODED
01310505,42.2252909,-70.8777078,GEOCODED
01310805,42.2477579,-70.9211753,GEOCODED
01310810,42.24794,-70.8954286,GEOCODED
01310815,42.2417669,-70.8897676,GEOCODED
01310817,42.2417669,-70.8897676,GEOCODED
01310820,42.2431682,-70.8906748,GEOCODED
01310835,42.2417669,-70.8897676,GEOCODED
01310840,-999.0,-999.0,FAILED
01330018,-999.0,-999.0,FAILED
01330505,-999.0,-999.0,FAILED
01330805,-999.0,-999.0,FAILED
01340810,-999.0,-999.0,FAILED
01350005,-999.0,-999.0,FAILED
01360007,-999.0,-999.0,FAILED
01360010,-999.0,-999.0,FAILED
01360305,-999.0,-999.0,FAILED
01360505,-999.0,-999.0,FAILED
01370003,-999.0,-999.0,FAILED
01370015,-999.0,-999.0,FAILED
01370025,-999.0,-999.0,FAILED
01370040,-999.0,-999.0,FAILED
01370045,-999.0,-999.0,FAILED
01370055,-999.0,-999.0,FAILED
01370060,-999.0,-999.0,FAILED
01370070,-999.0,-999.0,FAILED
01370330,-999.0,-999.0,FAILED
01370505,-999.0,-999.0,FAILED
01370805,-999.0,-999.0,FAILED
01370815,-999.0,-999.0,FAILED
01370820,-999.0,-999.0,FAILED
01370825,-999.0,-999.0,FAILED
01370840,-999.0,-999.0,FAILED
01370845,-999.0,-999.0,FAILED
01370850,-999.0,-999.0,FAILED
01370865,-999.0,-999.0,FAILED
01370887,-999.0,-999.0,FAILED
01380003,-999.0,-999.0,FAILED
01380010,-999.0,-999.0,FAILED
01380505,-999.0,-999.0,FAILED
01390003,-999.0,-999.0,FAILED
01390005,-999.0,-999.0,FAILED
01390010,-999.0,-999.0,FAILED
01390015,-999.0,-999.0,FAILED
01390305,-999.0,-999.0,FAILED
01390505,-999.0,-999.0,FAILED
01390805,-999.0,-999.0,FAILED
01410007,-999.0,-999.0,FAILED
01410015,-999.0,-999.0,FAILED
01410030,-999.0,-999.0,FAILED
01410410,-999.0,-999.0,FAILED
01410505,-999.0,-999.0,FAILED
01410850,-999.0,-999.0,FAILED
01420015,42.3067806,-70.9088418,GEOCODED
01420505,42.3043776,-70.9205537,GEOCODED
01440007,-999.0,-999.0,FAILED
01440015,-999.0,-999.0,FAILED
01440305,-999.0,-999.0,FAILED
01440505,-999.0,-999.0,FAILED
01450005,-999.0,-999.0,FAILED
01450020,-999.0,-999.0,FAILED
01450815,-999.0,-999.0,FAILED
01450820,-999.0,-999.0,FAILED
01460815,-999.0,-999.0,FAILED
01470810,-999.0,-999.0,FAILED
01470815,-999.0,-999.0,FAILED
01470830,-999.0,-999.0,FAILED
01470840,-999.0,-999.0,FAILED
01470850,-999.0,-999.0,FAILED
01480805,-999.0,-999.0,FAILED
01490001,-999.0,-999.0,FAILED
01490002,-999.0,-999.0,FAILED
01490003,-999.0,-999.0,FAILED
01490004,-999.0,-999.0,FAILED
01490009,-999.0,-999.0,FAILED
01490011,-999.0,-999.0,FAILED
01490015,-999.0,-999.0,FAILED
01490017,-999.0,-999.0,FAILED
01490018,-999.0,-999.0,FAILED
01490020,-999.0,-999.0,FAILED
01490022,-999.0,-999.0,FAILED
01490025,-999.0,-999.0,FAILED
01490027,-999.0,-999.0,FAILED
01490040,-999.0,-999.0,FAILED
01490048,-999.0,-999.0,FAILED
01490049,-999.0,-999.0,FAILED
01490053,-999.0,-999.0,FAILED
01490075,-999.0,-999.0,FAILED
01490080,-999.0,-999.0,FAILED
01490085,-999.0,-999.0,FAILED
01490515,-999.0,-999.0,FAILED
01490525,-999.0,-999.0,FAILED
01490536,-999.0,-999.0,FAILED
01490537,-999.0,-999.0,FAILED
01490615,-999.0,-999.0,FAILED
01490802,-999.0,-999.0,FAILED
01490810,-999.0,-999.0,FAILED
01490860,-999.0,-999.0,FAILED
01490880,-999.0,-999.0,FAILED
01490890,-999.0,-999.0,FAILED
01490895,-999.0,-999.0,FAILED
01500025,-999.0,-999.0,FAILED
01500505,-999.0,-999.0,FAILED
01500805,-999.0,-999.0,FAILED
01500810,-999.0,-999.0,FAILED
01500815,-999.0,-999.0,FAILED
01510001,-999.0,-999.0,FAILED
01510005,-999.0,-999.0,FAILED
01510015,-999.0,-999.0,FAILED
01510505,-999.0,-999.0,FAILED
01510810,-999.0,-999.0,FAILED
01520015,-999.0,-999.0,FAILED
01520505,-999.0,-999.0,FAILED
01520805,-999.0,-999.0,FAILED
01520810,-999.0,-999.0,FAILED
01520820,-999.0,-999.0,FAILED
01530003,-999.0,-999.0,FAILED
01530005,-999.0,-999.0,FAILED
01530007,-999.0,-999.0,FAILED
01530010,-999.0,-999.0,FAILED
01530025,-999.0,-999.0,FAILED
01530030,-999.0,-999.0,FAILED
01530040,-999.0,-999.0,FAILED
01530045,-999.0,-999.0,FAILED
01530320,-999.0,-999.0,FAILED
01530505,-999.0,-999.0,FAILED
01530515,-999.0,-999.0,FAILED
01530605,-999.0,-999.0,FAILED
01530705,-999.0,-999.0,FAILED
01530810,-999.0,-999.0,FAILED
01530820,-999.0,-999.0,FAILED
01540005,-999.0,-999.0,FAILED
01550001,42.4374982,-71.2180891,GEOCODED
01550006,42.438101,-71.2455542,GEOCODED
01550008,42.4261801,-71.2149313,GEOCODED
01550010,42.4782572,-71.2370516,GEOCODED
01550015,42.4587886,-71.2206308,GEOCODED
01550030,42.4455993,-71.1987499,GEOCODED
01550035,42.4453658,-71.2543759,GEOCODED
01550305,42.4315273,-71.229118,GEOCODED
01550310,42.4640988,-71.2273694,GEOCODED
01550505,42.4452046,-71.2340947,GEOCODED
01550802,42.4334339,-71.2263376,GEOCODED
01550805,42.4357188,-71.1931655,GEOCODED
01550806,42.4211206,-71.251719,GEOCODED
01550810,42.4203711,-71.2373441,GEOCODED
01550815,42.4387719,-71.2172759,GEOCODED
01550820,42.4281224,-71.2069052,GEOCODED
01550830,42.4298618,-71.2060215,GEOCODED
01550865,42.4632268,-71.2614692,GEOCODED
01570025,42.4245941,-71.3140096,GEOCODED
01570305,42.4567809,-71.2782078,GEOCODED
01570805,42.4276391,-71.3210274,GEOCODED
01570815,42.4391588,-71.3008078,GEOCODED
01580005,-999.0,-999.0,FAILED
01580015,-999.0,-999.0,FAILED
01580305,-999.0,-999.0,FAILED
01580505,-999.0,-999.0,FAILED
01580820,-999.0,-999.0,FAILED
01580860,-999.0,-999.0,FAILED
01590005,-999.0,-999.0,FAILED
01590010,-999.0,-999.0,FAILED
01590017,-999.0,-999.0,FAILED
01590025,-999.0,-999.0,FAILED
01590305,-999.0,-999.0,FAILED
01590505,-999.0,-999.0,FAILED
01590805,-999.0,-999.0,FAILED
01590815,-999.0,-999.0,FAILED
01590820,-999.0,-999.0,FAILED
01590860,-999.0,-999.0,FAILED
01600001,-999.0,-999.0,FAILED
01600002,-999.0,-999.0,FAILED
01600005,-999.0,-999.0,FAILED
01600010,-999.0,-999.0,FAILED
01600015,-999.0,-999.0,FAILED
01600018,-999.0,-999.0,FAILED
01600020,-999.0,-999.0,FAILED
01600027,-999.0,-999.0,FAILED
01600030,-999.0,-999.0,FAILED
01600036,-999.0,-999.0,FAILED
01600040,-999.0,-999.0,FAILED
01600050,-999.0,-999.0,FAILED
01600055,-999.0,-999.0,FAILED
01600075,-999.0,-999.0,FAILED
01600080,-999.0,-999.0,FAILED
01600085,-999.0,-999.0,FAILED
01600090,-999.0,-999.0,FAILED
01600310,-999.0,-999.0,FAILED
01600315,-999.0,-999.0,FAILED
01600320,-999.0,-999.0,FAILED
01600330,-999.0,-999.0,FAILED
01600340,-999.0,-999.0,FAILED
01600345,-999.0,-999.0,FAILED
01600360,-999.0,-999.0,FAILED
01600505,-999.0,-999.0,FAILED
01600515,-999.0,-999.0,FAILED
01600605,-999.0,-999.0,FAILED
01600805,-999.0,-999.0,FAILED
01600815,-999.0,-999.0,FAILED
01600835,-999.0,-999.0,FAILED
01600860,-999.0,-999.0,FAILED
01600870,-999.0,-999.0,FAILED
01600875,-999.0,-999.0,FAILED
01600880,-999.0,-999.0,FAILED
01600890,-999.0,-999.0,FAILED
01600895,-999.0,-999.0,FAILED
01600896,-999.0,-999.0,FAILED
01610010,-999.0,-999.0,FAILED
01610305,-999.0,-999.0,FAILED
01610505,-999.0,-999.0,FAILED
01610665,-999.0,-999.0,FAILED
01610805,-999.0,-999.0,FAILED
01620010,-999.0,-999.0,FAILED
01620025,-999.0,-999.0,FAILED
01620305,-999.0,-999.0,FAILED
01620505,-999.0,-999.0,FAILED
01620605,-999.0,-999.0,FAILED
01630004,42.466763,-70.9494939,GEOCODED
01630005,42.461795,-70.9541399,GEOCODED
01630011,42.4792154,-70.9330952,GEOCODED
01630016,42.4607258,-70.9693603,GEOCODED
01630020,42.466104,-70.9309701,GEOCODED
01630030,42.4676604,-70.9841369,GEOCODED
01630035,42.4646865,-70.9551447,GEOCODED
01630040,42.4613219,-70.9627794,GEOCODED
01630045,42.4645528,-70.9389791,GEOCODED
01630050,42.4711599,-70.946947,GEOCODED
01630055,42.4784314,-70.9385982,GEOCODED
01630060,42.4720069,-70.9367519,GEOCODED
01630070,42.4678993,-70.9769756,GEOCODED
01630075,42.4958746,-70.9715314,GEOCODED
01630080,42.468802,-70.970559,GEOCODED
01630085,42.4732658,-70.9677634,GEOCODED
01630090,42.5046111,-70.9836262,GEOCODED
01630095,42.4865679,-70.9587085,GEOCODED
01630100,42.4691522,-70.9665713,GEOCODED
01630305,42.4706939,-70.9301325,GEOCODED
01630405,42.470496,-70.9846219,GEOCODED
01630420,42.4865679,-70.9587085,GEOCODED
01630505,42.465264,-70.9857347,GEOCODED
01630510,42.4765514,-70.9442322,GEOCODED
01630525,42.4635936,-70.9597415,GEOCODED
01630555,42.4635936,-70.9597415,GEOCODED
01630575,42.4604227,-70.9431148,GEOCODED
01630605,42.4592897,-70.955023,GEOCODED
01630625,42.4925145,-70.9708346,GEOCODED
01630810,42.476252,-70.9278469,GEOCODED
01630855,42.4883185,-70.9536754,GEOCODED
01630865,42.464966,-70.9739264,GEOCODED
01630885,42.4627946,-70.9508477,GEOCODED
01630900,42.4800637,-70.9496521,GEOCODED
01640005,42.5340579,-71.039825,GEOCODED
01640010,42.523454,-71.0234418,GEOCODED
01640020,42.5340579,-71.039825,GEOCODED
01640405,42.5358149,-71.0507229,GEOCODED
01640505,42.5384416,-71.0325256,GEOCODED
01640820,42.5149124,-71.0056042,GEOCODED
01640850,42.5146321,-71.0022621,GEOCODED
01650003,42.4270853,-71.0791098,GEOCODED
01650013,42.4216111,-71.0599073,GEOCODED
01650027,42.4404026,-71.0538165,GEOCODED
01650047,42.4338111,-71.0344583,GEOCODED
01650049,42.4315701,-71.0632336,GEOCODED
01650057,42.430707,-71.0510221,GEOCODED
01650505,42.426765,-71.0650665,GEOCODED
01650805,42.4260073,-71.0664816,GEOCODED
01650830,42.4267433,-71.046367,GEOCODED
01660805,-999.0,-999.0,FAILED
01660810,-999.0,-999.0,FAILED
01670003,-999.0,-999.0,FAILED
01670007,-999.0,-999.0,FAILED
01670014,-999.0,-999.0,FAILED
01670035,-999.0,-999.0,FAILED
01670505,-999.0,-999.0,FAILED
01670810,-999.0,-999.0,FAILED
01670815,-999.0,-999.0,FAILED
01670820,-999.0,-999.0,FAILED
01670850,-999.0,-999.0,FAILED
01680016,42.503061,-70.867481,GEOCODED
01680020,42.4901659,-70.8797673,GEOCODED
01680030,42.4969574,-70.8716769,GEOCODED
01680300,42.4981717,-70.8623273,GEOCODED
01680505,42.4920322,-70.8687296,GEOCODED
01680800,42.4851829,-70.8751512,GEOCODED
01680805,42.4942767,-70.8667395,GEOCODED
01680820,42.4971396,-70.8741674,GEOCODED
01690005,-999.0,-999.0,FAILED
01690815,-999.0,-999.0,FAILED
01700006,-999.0,-999.0,FAILED
01700008,-999.0,-999.0,FAILED
01700020,-999.0,-999.0,FAILED
01700025,-999.0,-999.0,FAILED
01700030,-999.0,-999.0,FAILED
01700045,-999.0,-999.0,FAILED
01700505,-999.0,-999.0,FAILED
01700803,-999.0,-999.0,FAILED
01700805,-999.0,-999.0,FAILED
01700810,-999.0,-999.0,FAILED
01700820,-999.0,-999.0,FAILED
01700901,-999.0,-999.0,FAILED
01710001,-999.0,-999.0,FAILED
01710005,-999.0,-999.0,FAILED
01710010,-999.0,-999.0,FAILED
01710015,-999.0,-999.0,FAILED
01710020,-999.0,-999.0,FAILED
01710025,-999.0,-999.0,FAILED
01710310,-999.0,-999.0,FAILED
01710505,-999.0,-999.0,FAILED
01720005,-999.0,-999.0,FAILED
01720035,-999.0,-999.0,FAILED
01720505,-999.0,-999.0,FAILED
01730005,-999.0,-999.0,FAILED
01730010,-999.0,-999.0,FAILED
01740010,-999.0,-999.0,FAILED
01740305,-999.0,-999.0,FAILED
01740505,-999.0,-999.0,FAILED
01740810,-999.0,-999.0,FAILED
01740850,-999.0,-999.0,FAILED
01750003,-999.0,-999.0,FAILED
01750005,-999.0,-999.0,FAILED
01750007,-999.0,-999.0,FAILED
01750305,-999.0,-999.0,FAILED
01750505,-999.0,-999.0,FAILED
01760068,42.4093169,-71.0978235,GEOCODED
01760130,42.4210535,-71.1281237,GEOCODED
01760140,42.4014712,-71.1018895,GEOCODED
01760150,42.4218126,-71.0994721,GEOCODED
01760315,42.4117859,-71.0983715,GEOCODED
01760320,42.4178413,-71.1121929,GEOCODED
01760505,42.4301331,-71.1258644,GEOCODED
01760510,42.4027926,-71.107253,GEOCODED
01760820,42.4195284,-71.1149334,GEOCODED
01760825,42.4210744,-71.1349297,GEOCODED
01770013,-999.0,-999.0,FAILED
01770015,-999.0,-999.0,FAILED
01770305,-999.0,-999.0,FAILED
01770505,-999.0,-999.0,FAILED
01780003,42.4665004,-71.0620708,GEOCODED
01780017,42.4495771,-71.0497996,GEOCODED
01780020,42.4519857,-71.0716397,GEOCODED
01780025,42.4686587,-71.0566574,GEOCODED
01780035,42.4658621,-71.0712904,GEOCODED
01780050,42.4577866,-71.0516299,GEOCODED
01780305,42.4643312,-71.0666955,GEOCODED
01780505,42.4640103,-71.0664823,GEOCODED
01780805,42.4532506,-71.0681812,GEOCODED
01780815,42.4663436,-71.1340884,GEOCODED
01790805,-999.0,-999.0,FAILED
01790830,-999.0,-999.0,FAILED
01800805,-999.0,-999.0,FAILED
01800820,-999.0,-999.0,FAILED
01800860,-999.0,-999.0,FAILED
01810001,-999.0,-999.0,FAILED
01810030,-999.0,-999.0,FAILED
01810050,-999.0,-999.0,FAILED
01810055,-999.0,-999.0,FAILED
01810060,-999.0,-999.0,FAILED
01810505,-999.0,-999.0,FAILED
01810812,-999.0,-999.0,FAILED
01810815,-999.0,-999.0,FAILED
01810825,-999.0,-999.0,FAILED
01810835,-999.0,-999.0,FAILED
01820008,-999.0,-999.0,FAILED
01820010,-999.0,-999.0,FAILED
01820011,-999.0,-999.0,FAILED
01820305,-999.0,-999.0,FAILED
01820505,-999.0,-999.0,FAILED
01820802,-999.0,-999.0,FAILED
01820805,-999.0,-999.0,FAILED
01820830,-999.0,-999.0,FAILED
01840003,-999.0,-999.0,FAILED
01840005,-999.0,-999.0,FAILED
01840850,-999.0,-999.0,FAILED
01850010,-999.0,-999.0,FAILED
01850065,-999.0,-999.0,FAILED
01850075,-999.0,-999.0,FAILED
01850090,-999.0,-999.0,FAILED
01850305,-999.0,-999.0,FAILED
01850505,-999.0,-999.0,FAILED
01850805,-999.0,-999.0,FAILED
01860017,-999.0,-999.0,FAILED
01860025,-999.0,-999.0,FAILED
01860505,-999.0,-999.0,FAILED
01860805,-999.0,-999.0,FAILED
01860860,-999.0,-999.0,FAILED
01870005,-999.0,-999.0,FAILED
01870020,-999.0,-999.0,FAILED
01870505,-999.0,-999.0,FAILED
01870515,-999.0,-999.0,FAILED
01870805,-999.0,-999.0,FAILED
01890005,42.2536865,-71.0522479,GEOCODED
01890007,42.2536865,-71.0522479,GEOCODED
01890010,42.2614214,-71.0749931,GEOCODED
01890020,42.2608855,-71.094314,GEOCODED
01890410,42.256998,-71.083937,GEOCODED
01890505,42.2513629,-71.0872201,GEOCODED
01890803,42.2468622,-71.1033193,GEOCODED
01890805,42.258513,-71.059931,GEOCODED
01890815,42.2615093,-71.0927735,GEOCODED
01890825,42.2604948,-71.0452851,GEOCODED
01890830,42.2625001,-71.0873387,GEOCODED
01890835,42.2559824,-71.0704744,GEOCODED
01890846,42.2224413,-71.1192198,GEOCODED
01910010,-999.0,-999.0,FAILED
01910030,-999.0,-999.0,FAILED
01910505,-999.0,-999.0,FAILED
01920830,-999.0,-999.0,FAILED
01960010,42.4221377,-70.933819,GEOCODED
01970005,-999.0,-999.0,FAILED
01970010,-999.0,-999.0,FAILED
01970020,-999.0,-999.0,FAILED
01970505,-999.0,-999.0,FAILED
01970810,-999.0,-999.0,FAILED
01970815,-999.0,-999.0,FAILED
01980005,42.2836393,-71.346996,GEOCODED
01980010,42.2836393,-71.346996,GEOCODED
01980035,42.2949556,-71.3272459,GEOCODED
01980043,42.270141,-71.3235361,GEOCODED
01980305,42.2836393,-71.346996,GEOCODED
01980310,42.2836393,-71.346996,GEOCODED
01980505,42.2836393,-71.346996,GEOCODED
01980805,42.3197566,-71.3381795,GEOCODED
01980806,42.2727792,-71.3458949,GEOCODED
01980810,42.2920922,-71.3455355,GEOCODED
01980815,42.273914,-71.3155908,GEOCODED
01980825,42.2727233,-71.315674,GEOCODED
01980830,42.2836393,-71.346996,GEOCODED
01980850,-999.0,-999.0,FAILED
01990005,42.2790736,-71.2080797,GEOCODED
01990020,42.3053524,-71.2407445,GEOCODED
01990035,42.2997425,-71.2475276,GEOCODED
01990040,42.2888512,-71.2227119,GEOCODED
01990050,42.2822228,-71.254984,GEOCODED
01990405,42.2757218,-71.2262433,GEOCODED
01990410,42.2747537,-71.2434645,GEOCODED
01990505,42.2868365,-71.231587,GEOCODED
01990810,42.2822322,-71.2347298,GEOCODED
01990820,42.2588631,-71.2698511,GEOCODED
01990825,42.2835413,-71.2062712,GEOCODED
01990850,42.2892537,-71.2550014,GEOCODED
01990860,42.269383,-71.2066761,GEOCODED
01990865,-999.0,-999.0,FAILED
01990870,42.3053149,-71.229082,GEOCODED
01990875,42.303762,-71.2209426,GEOCODED
02010010,-999.0,-999.0,FAILED
02010015,-999.0,-999.0,FAILED
02010020,-999.0,-999.0,FAILED
02010040,-999.0,-999.0,FAILED
02010045,-999.0,-999.0,FAILED
02010050,-999.0,-999.0,FAILED
02010063,-999.0,-999.0,FAILED
02010070,-999.0,-999.0,FAILED
02010075,-999.0,-999.0,FAILED
02010078,-999.0,-999.0,FAILED
02010095,-999.0,-999.0,FAILED
02010105,-999.0,-999.0,FAILED
02010115,-999.0,-999.0,FAILED
02010123,-999.0,-999.0,FAILED
02010125,-999.0,-999.0,FAILED
02010130,-999.0,-999.0,FAILED
02010135,-999.0,-999.0,FAILED
02010140,-999.0,-999.0,FAILED
02010405,-999.0,-999.0,FAILED
02010410,-999.0,-999.0,FAILED
02010415,-999.0,-999.0,FAILED
02010505,-999.0,-999.0,FAILED
02010510,-999.0,-999.0,FAILED
02010515,-999.0,-999.0,FAILED
02010803,-999.0,-999.0,FAILED
02010805,-999.0,-999.0,FAILED
02010810,-999.0,-999.0,FAILED
02010823,-999.0,-999.0,FAILED
02010828,-999.0,-999.0,FAILED
02010829,-999.0,-999.0,FAILED
02010845,-999.0,-999.0,FAILED
02010855,-999.0,-999.0,FAILED
02010865,-999.0,-999.0,FAILED
02010870,-999.0,-999.0,FAILED
02010885,-999.0,-999.0,FAILED
02030805,-999.0,-999.0,FAILED
02040005,-999.0,-999.0,FAILED
02040030,-999.0,-999.0,FAILED
02040305,-999.0,-999.0,FAILED
02040505,-999.0,-999.0,FAILED
02040805,-999.0,-999.0,FAILED
02040815,-999.0,-999.0,FAILED
02040850,-999.0,-999.0,FAILED
02070005,42.3271552,-71.2338062,GEOCODED
02070015,42.3218912,-71.1864582,GEOCODED
02070020,42.3530042,-71.2427504,GEOCODED
02070025,42.3488612,-71.1986649,GEOCODED
02070040,42.3129863,-71.2027754,GEOCODED
02070055,42.3584024,-71.2283157,GEOCODED
02070070,42.359339,-71.193963,GEOCODED
02070075,42.3605249,-71.2088545,GEOCODED
02070080,42.3325898,-71.19935,GEOCODED
02070100,42.3421645,-71.2310817,GEOCODED
02070105,42.3018213,-71.1781721,GEOCODED
02070108,42.354887,-71.2135957,GEOCODED
02070115,42.3551528,-71.1837037,GEOCODED
02070120,42.3409049,-71.1784226,GEOCODED
02070125,42.3422796,-71.2494001,GEOCODED
02070130,42.3293992,-71.2177822,GEOCODED
02070305,42.3535649,-71.1811836,GEOCODED
02070310,42.3090012,-71.1898275,GEOCODED
02070315,42.357996,-71.2131583,GEOCODED
02070320,42.3103515,-71.1923037,GEOCODED
02070505,42.3454372,-71.2075842,GEOCODED
02070510,42.3132195,-71.1874152,GEOCODED
02070801,42.3510959,-71.2103228,GEOCODED
02070802,42.3334225,-71.168536,GEOCODED
02070810,42.3561024,-71.1946667,GEOCODED
02070815,42.2205956,-71.0041229,GEOCODED
02070818,42.2675754,-71.1970695,GEOCODED
02070820,42.3300435,-71.194862,GEOCODED
02070825,42.328371,-71.1654638,GEOCODED
02070836,42.338595,-71.1741834,GEOCODED
02070845,42.3457483,-71.1916508,GEOCODED
02070855,42.3578871,-71.2203304,GEOCODED
02070859,42.2912331,-71.1958266,GEOCODED
02070860,42.3401138,-71.1546813,GEOCODED
02070867,42.3463263,-71.2332417,GEOCODED
02070871,42.3262935,-71.1622732,GEOCODED
02070880,42.356535,-71.1941758,GEOCODED
